Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
32871559,Kibrit Ev,Murat S. Dural,"Dural, Murat S.",,"=""6053756016""","=""9786053756019""",3,4.35,İthaki Yayınları,Paperback,240,2016,2016,2017/11/02,2017/07/24,,,read,,,,1,0
22677321,Buz,Anna Kavan,"Kavan, Anna",Selahattin Özpalabıyıklar,"=""6051417397""","=""9786051417394""",0,3.68,Everest Yayınları,Paperback,179,2014,1967,,2017/10/29,to-read,to-read (#2),to-read,,,,0,0
18114280,The Unchangeable Spots of Leopards,Kristopher Jansma,"Jansma, Kristopher",,"=""0143125028""","=""9780143125020""",5,3.82,Penguin Books,Paperback,272,2014,2013,2017/10/15,2017/10/09,,,read,,,,1,0
35710243,Tuzdan Heykel,Leopoldo Lugones,"Lugones, Leopoldo",,"=""6052981202""","=""9786052981207""",4,3.63,Kırmızı Kedi ,Paperback,96,2017,1906,2017/10/08,2017/10/07,,,read,,,,1,0
17188798,Tuzdan Heykel,Leopoldo Lugones,"Lugones, Leopoldo","Jorge Luis Borges, Banu Temel, Mukadder Yaycıoğlu","=""975845756X""","=""978975845756X""",4,3.63,Dost Kitabevi Yayınları,Paperback,99,2000,1906,2015/04/17,2015/06/04,,,read,,,,1,0
35426110,Maderzad Palas,Erbuğ Kaya,"Kaya, Erbuğ",Merve Çay,"=""6052981091""","=""9786052981092""",4,4.21,Kırmızı Kedi,Paperback,248,2017,2017,2017/10/07,2017/07/24,,,read,,,,1,0
35581445,Elia ile Yolculuk,Zülfü Livaneli,"Livaneli, Zülfü",M.K. Perker,"=""605967061X""","=""9786059670616""",4,3.67,Karakarga Yayınları,Paperback,120,2017,2017,2017/10/04,2017/10/03,,,read,,,,1,0
33843884,Clarissa,Stefan Zweig,"Zweig, Stefan",Gülperi Sert,"=""6053329126""","=""9786053329121""",4,3.90,İş Bankası Kültür Yayınları,Paperback,184,2017,1941,2017/10/03,2017/07/24,,,read,,,,1,0
26367542,Mezbaha 5,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Algan Sezgintüredi,"=""6055162563""","=""9786055162566""",4,4.09,April Yayıncılık,Paperback,180,2015,1969,2017/09/28,2017/09/23,,,read,,,,1,0
13624688,The Time Keeper,Mitch Albom,"Albom, Mitch",,"=""1401322786""","=""9781401322786""",3,3.88,Hyperion,Hardcover,224,2012,2012,2017/09/15,2017/09/10,,,read,,,,1,0
194755,Esio Trot,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0224064924""","=""9780224064927""",4,3.74,Jonathan Cape Children's Books,Paperback,80,2003,1990,2017/09/09,2017/09/09,,,read,,,,1,0
7283794,Great Ideas Writings From the Zen (Penguin Great Ideas),Wumen Huikai,"Huikai, Wumen",Paul Reps,"=""0141043849""","=""9780141043845""",3,3.57,Penguin UK,Mass Market Paperback,128,2009,2009,2017/09/09,2017/09/09,,,read,,,,1,0
20884227,Tell Me Who I Am,Julia Navarro,"Navarro, Julia",,"=""8401343062""","=""9788401343063""",3,4.37,PLAZA & JANÉS,Kindle Edition,1135,2014,2010,2017/08/21,2017/07/26,,,read,,,,1,0
24530713,Uşak ile Yosma,Nina Berberova,"Berberova, Nina",Osman Senemoğlu,"=""""","=""9789755102665""",3,3.37,Can Yayınları,Paperback,80,1991,1937,,2015/06/01,,,read,,,,1,0
24749885,Kara Acı,Nina Berberova,"Berberova, Nina",Zehra Gençosman,"=""""","=""9789755102627""",4,3.78,Can Yayınları,Paperback,81,1994,1989,,2015/06/01,,,read,,,,1,0
18897512,The Lifted Veil,George Eliot,"Eliot, George",,"=""""","=""""",3,3.40,,Kindle Edition,101,2012,1878,2017/07/25,2017/07/23,,,read,,,,1,0
18337463,Lady Susan,Jane Austen,"Austen, Jane",,"=""""","=""""",4,3.65,,Kindle Edition,82,2012,1871,2017/07/23,2017/07/21,,,read,,,,1,0
20430066,To-morrow,Joseph Conrad,"Conrad, Joseph",,"=""""","=""""",3,3.44,,Kindle Edition,34,2012,1902,2017/07/08,2017/07/08,,,read,,,,1,0
18139228,The Yellow Wallpaper,Charlotte Perkins Gilman,"Gilman, Charlotte Perkins",,"=""""","=""""",3,4.10,Kindle Edition,Kindle Edition,27,2012,1892,2017/07/05,2017/07/05,,,read,,,,1,0
35051322,Maveraünnehir Nereye Dökülür?,Engin Barış Kalkan,"Kalkan, Engin Barış",,"=""9750521811""","=""9789750521812""",4,4.00,İletişim Yayıncılık ,Paperback,138,2017,2017,2017/07/03,2017/06/09,,,read,,,,1,0
12617758,"The Expats (Kate Moore, #1)",Chris  Pavone,"Pavone, Chris",,"=""0307956350""","=""9780307956354""",4,3.50,Crown,Hardcover,326,2012,2012,2017/06/28,2017/06/22,,,read,,,,1,0
34819965,Dostlarımızın Dostları,Henry James,"James, Henry","Pınar Kür, Fatih Özgüven","=""6052980729""","=""9786052980729""",4,3.62,Kırmızı Kedi Yayınevi,Paperback,216,2017,1896,2017/06/21,2017/06/19,,,read,,,,1,0
34790372,Konuk Kaplan,Pu Songling,"Songling, Pu","Cao Xueqin, C. Hakan Arslan","=""6052980710""","=""9786052980712""",4,3.56,Kırmızı Kedi,Paperback,96,2017,,2017/06/19,2017/06/18,,,read,,,,1,0
34077437,Micromegas,Voltaire,"Voltaire, Voltaire",Berna Günen,"=""6052980427""","=""9786052980422""",4,3.67,Kırmızı Kedi Yayınevi,Paperback,208,2017,1752,2017/06/18,2017/06/14,,,read,,,,1,0
34835009,Rus Öyküleri,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Leonid Andreyev, Leo Tolstoy","=""6052980451""","=""9786052980453""",4,4.34,Kırmızı Kedi Yayınevi,Paperback,188,2017,2005,2017/06/14,2017/06/11,,,read,,,,1,0
1411614,Beloved,Toni Morrison,"Morrison, Toni",,"=""0099511657""","=""9780099511656""",3,3.95,Vintage,Paperback,324,2007,1987,2017/06/11,2017/05/28,,,read,,,,1,0
29777125,The Book of Tea,Kakuzō Okakura,"Okakura, Kakuzō",,"=""0241251354""","=""9780241251355""",5,3.86,Penguin Classic,Mass Market Paperback,109,2017,1906,2017/06/05,2017/06/05,,,read,,,,1,0
24874345,A Cup of Sake Beneath the Cherry Trees,Yoshida Kenkō,"Kenkō, Yoshida",Meredith McKinney,"=""0141398256""","=""9780141398259""",3,3.74,Penguin Classics,Paperback,51,2015,1340,2017/06/05,2017/06/05,,,read,,,,1,0
18069864,Damızlık Kızın Öyküsü,Margaret Atwood,"Atwood, Margaret","Sevinç Kabakçıoğlu, Özcan Kabakçıoğlu","=""""","=""""",4,4.13,Afa Yayınları,Paperback,352,1992,1985,2017/05/24,2017/05/16,,,read,,,,1,0
2089970,Bir Kış Gecesi Eğer Bir Yolcu,Italo Calvino,"Calvino, Italo",Eren Yücesan Cendey,"=""9750813812""","=""""",5,4.04,Yapı Kredi Yayınları,Paperback,249,2011,1979,,2015/06/02,,,read,,,,1,0
12267721,Beşinci Dağ,Paulo Coelho,"Coelho, Paulo",Aykut Derman,"=""""","=""9789755108292""",4,3.63,Can Yayınları,Paperback,235,1998,1996,,2017/05/21,,,read,,,,1,0
30555488,The Underground Railroad,Colson Whitehead,"Whitehead, Colson",,"=""0385542364""","=""9780385542364""",3,4.06,Doubleday,Hardcover,320,2016,2016,2017/05/16,2017/05/07,,,read,,,,1,0
35080772,Randevu Hazırlığı,Halil İbrahim Özcan,"Özcan, Halil İbrahim",,"=""""","=""""",1,1.60,Metis Yayınları,Paperback,55,1993,,2012/01/01,2017/05/07,,,read,,,,1,0
11236719,Woolgathering,Patti Smith,"Smith, Patti",,"=""0811219445""","=""9780811219440""",3,3.84,New Directions,Hardcover,80,2011,1992,2017/05/07,2017/05/07,,,read,,,,1,0
12962439,"A Game of Thrones: The Graphic Novel, Volume One",Daniel Abraham,"Abraham, Daniel","Tommy Patterson, George R.R. Martin","=""044042321X""","=""9780440423218""",3,4.49,Bantam,Hardcover,240,2012,2012,2017/05/02,2017/05/01,,,read,,,,1,0
26257644,Küçük Feministin Kitabı,Sassa Buregren,"Buregren, Sassa",Ünzile Tekin,"=""6056488489""","=""9786056488481""",5,4.44,Güldünya Yayınları,Paperback,127,2015,2006,2017/04/29,2017/04/29,,,read,,,,1,0
18302455,"The Circle (The Circle, #1)",Dave Eggers,"Eggers, Dave",,"=""""","=""""",1,3.43,Knopf,Hardcover,493,2013,2013,2017/04/13,2017/04/11,,,read,,,,1,0
30165203,American Gods,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",3,4.11,William Morrow,Kindle Edition,635,2011,2001,2017/04/09,2017/03/19,,,read,,,,1,0
34461223,Kul,Seray Şahiner,"Şahiner, Seray",,"=""9750734335""","=""9789750734335""",3,3.52,Can Yayınları,Paperback,152,2017,2019,2017/03/22,2017/03/19,,,read,,,,1,0
26114444,Grief Is the Thing with Feathers,Max Porter,"Porter, Max",,"=""1555977413""","=""9781555977412""",2,3.83,Graywolf Press,Paperback,128,2016,2015,2017/03/17,2017/03/16,,,read,,,,1,0
28815474,The Couple Next Door,Shari Lapena,"Lapena, Shari",,"=""0735221081""","=""9780735221086""",4,3.81,Pamela Dorman Books,Hardcover,308,2016,2016,2017/03/12,2017/03/10,,,read,,,,1,0
25489025,The Vegetarian,Han Kang,"Kang, Han",Deborah Smith,"=""0553448188""","=""9780553448184""",3,3.58,Hogarth,Hardcover,188,2016,2007,2017/03/07,2017/02/28,,,read,,,,1,0
14743887,İki Şehrin Hikâyesi,Charles Dickens,"Dickens, Charles",Meram Arvas,"=""9750713397""","=""9789750713392""",5,3.87,Can Yayınları,Paperback,464,2018,1859,,2015/06/02,,,read,,,,1,0
23643378,Geceyarısı Çocukları,Salman Rushdie,"Rushdie, Salman",Aslı Biçen,"=""9753422768""","=""9789753422765""",4,3.98,Metis Yayıncılık,Paperback,492,2000,1981,,2015/06/02,,,read,,,,1,0
32581,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Martin Amis,"=""0679410430""","=""9780679410430""",5,3.88,Alfred A. Knopf,Hardcover,335,1992,1955,,2015/06/02,,,read,,,,1,0
33797647,Huzursuzluk,Zülfü Livaneli,"Livaneli, Zülfü",,"=""6050939829""","=""9786050939828""",4,4.04,Doğan Kitap,Paperback,160,2017,2017,2017/02/28,2017/02/26,,,read,,,,1,0
32324321,Elleri Var Özgürlüğün,Oktay Rifat,"Rifat, Oktay",,"=""9750837517""","=""9789750837517""",3,3.85,Yapı Kredi Yayınları,Hardcover,76,2016,,2017/02/26,2017/02/25,,,read,,,,1,0
17669072,The Luminaries,Eleanor Catton,"Catton, Eleanor",,"=""""","=""""",5,3.74,"Little, Brown and Company",Kindle Edition,832,2013,2013,2017/02/19,2017/01/17,,,read,,,,1,0
32594742,Kardinal Napellus,Gustav Meyrink,"Meyrink, Gustav","Jorge Luis Borges, Zehra Aksu Yılmazer","=""605298001X""","=""9786052980019""",4,3.62,Kırmızı Kedi Yayınevi,Paperback,76,2016,1903,2017/01/16,2017/01/17,,,read,,,,1,0
32594758,Büyük Taş Yüz,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Jorge Luis Borges, C. Hakan Arslan","=""6052980001""","=""9786052980002""",5,3.83,Kırmızı Kedi Yayınevi,Paperback,124,2016,1850,2017/01/13,2017/01/11,,,read,,,,1,0
25027347,Düşsel Varlıklar Kitabı,Jorge Luis Borges,"Borges, Jorge Luis","James  Woodall, Celâl Üster","=""9750517237""","=""9789750517235""",4,4.06,İletişim Yayınları,Paperback,287,2015,1957,2017/01/03,2017/01/02,,,read,,,,1,0
32945535,Akbaba,Franz Kafka,"Kafka, Franz","Jorge Luis Borges, Esen Tezel","=""605298015X""","=""9786052980156""",3,3.68,Kırmızı Kedi Yayınevi,Paperback,96,2016,1920,2016/12/29,2016/12/29,,,read,,,,1,0
31434269,Here I Am,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0241146186""","=""9780241146187""",2,3.64,Hamish Hamilton,Paperback,571,2016,2016,2016/12/28,2016/12/06,,,read,,,,1,0
25248507,Sapiens: Hayvanlardan Tanrılara - İnsan Türünün Kısa Bir Tarihi,Yuval Noah Harari,"Harari, Yuval Noah",Ertuğrul Genç,"=""6055029359""","=""9786055029357""",5,4.37,Kolektif Kitap,Paperback,411,2015,2011,2016/09/03,2016/09/01,,,read,,,,1,0
19505000,Sırça Fanus,Sylvia Plath,"Plath, Sylvia",Handan Saraç,"=""6054764713""","=""9786054764716""",4,4.05,Kırmızı Kedi Yayınevi,Paperback,251,2013,1963,2016/11/29,2016/11/20,,,read,,,,1,0
15790264,Stoner,John  Williams,"Williams, John",John McGahern,"=""""","=""""",4,4.33,Vintage,Paperback,306,2012,1965,2016/11/05,2016/11/02,,,read,,,,1,0
7739824,Örümceklerin Yuvalandığı Patika,Italo Calvino,"Calvino, Italo",Kemal Atakay,"=""""","=""""",4,3.76,Yapı Kredi Yayınları,Paperback,167,2008,1947,2016/10/27,2016/10/25,,,read,,,,1,0
22663563,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",4,4.62,St. Martin's Press,Kindle Edition,593,2015,2015,2016/10/24,2016/10/15,,,read,,,,1,0
30324335,Kaçan Ayna,Giovanni Papini,"Papini, Giovanni","Jorge Luis Borges, Şadan Karadeniz","=""6059658474""","=""9786059658478""",4,4.30,Kırmızı Kedi Yayınevi,Paperback,104,2016,1906,2016/06/29,2016/06/29,,,read,,,,1,0
13177162,"Sen ""Alo"" Demeden Önce",Italo Calvino,"Calvino, Italo","Şemsa Gezgin, Filiz Özdem","=""975081343X""","=""9789750813436""",4,3.95,Yapı Kredi Yayınları,Paperback,214,2009,1993,2016/10/15,2016/10/10,,,read,,,,1,0
21844084,Alçakgönüllü Bir Öneri,Jonathan Swift,"Swift, Jonathan",Deniz Hakyemez,"=""""","=""9789944885294""",4,4.05,İş Bankası Kültür Yayınları,Paperback,130,2008,1729,,2015/06/02,,,read,,,,1,0
17183338,Kum Koleksiyonu,Italo Calvino,"Calvino, Italo",Kemal Atakay,"=""""","=""""",3,3.85,Yapı Kredi Yayınları,Paperback,213,2008,1984,2016/10/10,2016/10/07,,,read,,,,1,0
28367520,Kadınsız Erkekler,Haruki Murakami,"Murakami, Haruki",Ali Volkan Erdemir,"=""605093097X""","=""9786050930979""",4,3.76,Doğan Kitap,Paperback,224,2016,2014,2016/10/07,2016/10/05,,,read,,,,1,0
13455296,San Giovanni Yolu,Italo Calvino,"Calvino, Italo",Kemal Atakay,"=""""","=""9789750814471""",3,3.68,Yapı Kredi Yayınları,Paperback,93,2008,1990,2016/10/05,2016/10/05,,,read,,,,1,0
25943983,Anna'nın Yedi Günahı,Lena Divani,"Divani, Lena",Ari Çokona,"=""6055819082""","=""9786055819088""",4,3.35,Helikopter,Paperback,264,2009,1997,2011/01/01,2016/07/22,,,read,,,,1,0
15837996,Sandık Gözlemcisinin Uzun Günü,Italo Calvino,"Calvino, Italo",Semin Sayıt,"=""""","=""""",3,3.60,Yapı Kredi Yayınları,Paperback,75,2005,1963,2016/09/30,2016/09/30,,,read,,,,1,0
17854650,The Lowland,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""""","=""""",3,3.87,Knopf,Kindle Edition,352,2013,2013,2016/09/30,2016/09/03,,,read,,,,1,0
24013896,Dolandırıcı Felix Krull'un İtirafları,Thomas Mann,"Mann, Thomas","Kasım Eğit, Yadigar Eğit, Yadigar Eğit","=""975072223X""","=""9789750722233""",4,3.83,Can Yayınları,Paperback,480,2014,1954,2016/09/25,2016/09/16,,,read,,,,1,0
6856376,Şimdi Sevişme Vakti ve Diğer Şiirleri,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""""","=""9789750805518""",5,4.08,Yapı Kredi Yayınları,Paperback,94,,1954,2016/09/14,2016/09/14,,,read,,,,1,0
8522516,Ali Nizamî Beyin Alafrangalığı ve Şeyhliği,Abdülhak Şinasi Hisar,"Hisar, Abdülhak Şinasi",,"=""9750810147""","=""9789750810145""",4,3.99,Yapı Kredi Yayınları,Paperback,68,2005,1952,2016/09/14,2016/09/13,,,read,,,,1,0
9460410,Small Memories,José Saramago,"Saramago, José",Margaret Jull Costa,"=""0099520486""","=""9780099520481""",4,3.61,Vintage,Paperback,200,2010,2006,2016/09/11,2016/09/11,,,read,,,,1,0
13248160,Fırat Suyu Kan Akıyor Baksana,Yaşar Kemal,"Kemal, Yaşar",,"=""9750807065""","=""9789750807060""",5,4.42,Yapı Kredi Yayınları,Paperback,318,2017,1997,2016/09/10,2016/09/09,,,read,,,,1,0
18074375,Havada Bulut,Sait Faik Abasıyanık,"Abasıyanık, Sait Faik",,"=""6053608491""","=""9786053608493""",4,4.15,Türkiye İş Bankası Kültür Yayınları,Paperback,125,2013,1951,2016/09/09,2016/09/09,,,read,,,,1,0
17575564,Palomar,Italo Calvino,"Calvino, Italo",Rekin Teksoy,"=""""","=""9789750805747""",3,3.90,Yapı Kredi Yayınları,Paperback,100,2010,1983,2016/09/04,2016/09/04,,,read,,,,1,0
31146709,Sputnik Sevgilim,Haruki Murakami,"Murakami, Haruki",Ali Volkan Erdemir,"=""6050935726""","=""9786050935721""",4,3.83,Doğan Kitap,Paperback,224,2016,1999,2016/08/29,2016/08/29,,,read,,,,1,0
31291601,Dilek Evi,Rudyard Kipling,"Kipling, Rudyard","Jorge Luis Borges, İrem Kutluk","=""605965861X""","=""9786059658614""",2,3.23,Kırmızı Kedi Yayınevi,Paperback,148,2016,1999,2016/08/27,2016/08/27,,,read,,,,1,0
31291613,Midas'ın Müritleri,Jack London,"London, Jack","Jorge Luis Borges, Fahri Öz","=""6059658644""","=""9786059658645""",5,4.05,Kırmızı Kedi Yayınevi,Paperback,114,2016,1901,2016/08/27,2016/08/27,,,read,,,,1,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",4,4.32,Alfred A. Knopf,Hardcover,477,2013,2013,2016/08/20,2016/08/09,,,read,,,,1,0
14739586,Duygusal Eğitim,Gustave Flaubert,"Flaubert, Gustave",Cemal Süreya,"=""9750505069""","=""9789750505065""",0,3.81,İletişim Yayınları,Paperback,491,2007,1869,,2016/08/14,to-read,to-read (#1),to-read,,,,0,0
30981919,Astaçev Paris'te,Nina Berberova,"Berberova, Nina",Nedret Tanyolaç Öztokat,"=""""","=""9789755102610""",3,3.48,Can Yayınları,Paperback,103,1994,1949,2009/01/01,2016/07/10,,,read,,,,1,0
16054811,Manuscript Found in Accra,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""0385349831""","=""9780385349833""",2,3.81,Alfred A. Knopf,Hardcover,190,2013,1988,2016/08/09,2016/08/07,,,read,,,,1,0
15841038,"Büyülü Dağ (Büyülü Dağ, #1)",Thomas Mann,"Mann, Thomas",İris Kantemir,"=""9755108726""","=""9789755108728""",4,4.17,Can Yayınları,Paperback,423,2011,1924,2016/07/30,2016/07/24,,,read,,,,1,0
26004194,Yüzler ve Yürekler,Aydın Boysan,"Boysan, Aydın",,"=""""","=""9789750803884""",4,3.73,Yapı Kredi Yayınları,Paperback,324,2002,2002,2009/01/01,2016/07/22,,,read,,,,1,0
28373435,Peder Brown'un Maceraları,G.K. Chesterton,"Chesterton, G.K.",Zarife Biliz,"=""""","=""""",4,3.78,Merkez Kitapları,Paperback,240,2008,1927,2011/01/01,2016/07/22,,,read,,,,1,0
31195759,"Sahte Kimlik (Lost, #2)",Catherine Hapka,"Hapka, Catherine",,"=""""","=""9789752541795""",2,2.89,Neden? Kitap,Paperback,224,2007,2005,2009/01/01,2016/07/22,,,read,,,,1,0
27069937,Yedi Yalan,James Lasdun,"Lasdun, James",Ayşen Anadol,"=""""","=""9789944860437""",3,3.21,Merkez Kitaplar,Paperback,195,2007,2005,2011/01/01,2016/07/22,,,read,,,,1,0
28014489,Göçmen Yıldız,J.M.G. Le Clézio,"Clézio, J.M.G. Le",Hülya Yılmaz,"=""9755107002""","=""9789755107004""",4,3.64,Can Yayınları,Paperback,268,2008,1992,2009/01/01,2016/07/22,,,read,,,,1,0
15834430,Ressamın Elkitabı,José Saramago,"Saramago, José",Şemsa Yeğin,"=""9750701232""","=""9789750701238""",4,3.56,Can Yayınları,Paperback,280,2010,1977,,2015/06/01,,,read,,,,1,0
31195646,Kaba Saba Masallar,Nicholas Seare,"Seare, Nicholas",,"=""""","=""""",4,4.04,,,192,,1983,2009/01/01,2016/07/22,,,read,,,,1,0
11748427,Hobbit: Oradaydık ve Şimdi Buradayız,J.R.R. Tolkien,"Tolkien, J.R.R.",Özlem Kurtoğlu,"=""""","=""9799758467289""",5,4.29,Altıkırkbeş Yayın,Paperback,380,1996,1937,2009/01/01,2016/07/22,,,read,,,,1,0
31195585,Balzac: Bir Yaşamöyküsü,Stefan Zweig,"Zweig, Stefan","Şebnem Sunar, Yeşim Tükel Kılıç","=""""","=""""",4,4.30,Can Yayınları,Paperback,506,2009,1946,2009/01/01,2016/07/22,,,read,,,,1,0
31195567,"Bir Küçük Hayalperest ""Verlaine""",Stefan Zweig,"Zweig, Stefan",,"=""""","=""""",3,3.31,Zeplin Biyografi,,71,2014,1904,,2015/06/04,,,read,,,,1,0
7194,The Club Dumas,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""9780156032834""",4,3.81,HarperVia,Paperback,362,2006,1993,2016/07/22,2016/07/15,,,read,,,,1,0
30981907,Deniz Dibindeki Bar,Stefano Benni,"Benni, Stefano",Sema Tuksavul,"=""9755109862""","=""9789755109862""",4,3.82,Can Yayınları,Paperback,189,1999,1987,2010/01/01,2016/07/10,,,read,,,,1,0
26016167,Aşkın Ömrü Evde Uzar,Frédéric Beigbeder,"Beigbeder, Frédéric",Renan Akman,"=""9752930026""","=""9789752930025""",3,3.38,Doğan Kitap,Paperback,108,2002,1990,2009/01/01,2016/07/10,,,read,,,,1,0
7762166,Masal Masal İçinde,Ahmet Ümit,"Ümit, Ahmet",,"=""9752930875""","=""9789752930872""",4,4.14,Doğan Kitap,Paperback,84,2004,1995,2009/01/01,2016/07/10,,,read,,,,1,0
26170227,Karanlık Dükkân - 124 Rüya,Georges Perec,"Perec, Georges",Siren İdemen,"=""6053160059""","=""9786053160052""",4,3.42,Metis Yayınları,Paperback,254,2015,1973,2016/07/10,2016/07/09,,,read,,,,1,0
16137360,Koşmak,Jean Echenoz,"Echenoz, Jean",Mehmet Emin Özcan,"=""6055819333""","=""9786055819330""",5,3.81,Helikopter,Paperback,84,2012,2008,2016/07/07,2016/07/06,,,read,,,,1,0
28461986,Abélard ve Héloïse,Ronald Duncan,"Duncan, Ronald",Zeynep Avcı,"=""6055819511""","=""9786055819514""",4,4.37,Helikopter,Paperback,70,2016,1980,2016/07/05,2016/07/05,,,read,,,,1,0
28774805,Ravel,Jean Echenoz,"Echenoz, Jean",Mehmet Emin Özcan,"=""605581949X""","=""9786055819491""",4,3.68,Helikopter,Paperback,64,2016,2006,2016/07/04,2016/07/04,,,read,,,,1,0
28151559,Gömülü Şamdan,Stefan Zweig,"Zweig, Stefan",Regaip Minareci,"=""605332616X""","=""9786053326168""",4,3.66,Türkiye İş Bankası Kültür Yayınları,Paperback,120,2015,1936,2016/07/03,2016/07/01,,,read,,,,1,0
27839637,Olağanüstü Bir Gece,Stefan Zweig,"Zweig, Stefan",İlknur İgan,"=""6053326097""","=""9786053326090""",3,3.94,Türkiye İş Bankası Kültür Yayınları,Paperback,69,2015,1922,2016/07/01,2016/07/01,,,read,,,,1,0
29964027,Langeais Düşesi / Onüçlerin Romanı - 2,Honoré de Balzac,"Balzac, Honoré de",Aysel Bora,"=""6059799833""","=""9786059799836""",2,3.61,Kırmızı Kedi Yayınevi,Paperback,216,2016,1834,2016/06/26,2016/06/26,,,read,,,,1,0
29292786,Çakalların Başı Ferragus / Onüçlerin Romanı - 1,Honoré de Balzac,"Balzac, Honoré de",Aysel Bora,"=""6059799841""","=""9786059799843""",4,3.48,Kırmızı Kedi Yayınevi,Paperback,184,2016,1833,2016/06/16,2016/06/11,,,read,,,,1,0
29915115,Ölümün Dostu,Pedro Antonio de Alarcón,"Alarcón, Pedro Antonio de","Jorge Luis Borges, Mesut Özden Gözütok","=""605965813X""","=""9786059658133""",4,3.72,Kırmızı Kedi Yayınevi,Paperback,128,2016,1891,2016/06/03,2016/06/03,,,read,,,,1,0
29382830,Aşık Şeytan,Jacques Cazotte,"Cazotte, Jacques","Jorge Luis Borges, Berna Günen","=""6059658040""","=""9786059658041""",3,3.40,Kırmızı Kedi Yayınevi,Paperback,124,2016,1772,2016/06/02,2016/06/01,,,read,,,,1,0
12267751,Hac,Paulo Coelho,"Coelho, Paulo",Celâl Üster,"=""9750706501""","=""9789750706509""",3,3.65,Can Yayınları,Paperback,216,2006,1987,,2015/06/01,,,read,,,,1,0
29382767,Sesler Adacığı,Robert Louis Stevenson,"Stevenson, Robert Louis","Jorge Luis Borges, Handan Balkara Çevikus","=""6059658067""","=""9786059658065""",5,3.75,Kırmızı Kedi Yayınevi,Paperback,136,2016,1893,2016/05/24,2016/05/24,,,read,,,,1,0
28999315,Sevimsiz Öyküler,Léon Bloy,"Bloy, Léon","Jorge Luis Borges, Işık Ergüden","=""6059799957""","=""9786059799959""",4,3.63,Kırmızı Kedi Yayınevi,Paperback,112,2016,1894,2016/05/24,2016/05/24,,,read,,,,1,0
15998890,Üstat ile Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail",Sabri Gürses,"=""9752899986""","=""9789752899988""",4,4.29,Everest Yayınları,Paperback,491,2016,1967,2016/05/22,2016/05/17,,,read,,,,1,0
25327399,Gömülü Dev,Kazuo Ishiguro,"Ishiguro, Kazuo",Roza Hakmen,"=""9750831756""","=""9789750831751""",2,3.57,Yapı Kredi Yayınları,Paperback,280,2015,2015,2016/05/17,2016/05/15,,,read,,,,1,0
